video_id,channel_Id,playlist_id,channelTitle,title,tags,duration,dimension,definition,projection,viewCount,likeCount,commentCount,publishdate,publishtime
HJ8svoeQmL0,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Only Up: With Friends #2) Kèo phá đảo Only Up cùng Bô Béo và cú nhảy trị giá 33 củ khoai.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",02:24:25,2d,hd,rectangular,1076509,17896,118.0,2023-12-27,17:56:28
5AW7gVuNjSE,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Hội thi ghép mặt tộc người Hobbit của anh em Refund.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:17:18,2d,hd,rectangular,631246,13228,73.0,2023-12-26,16:45:49
AyKl39nws-A,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Restream) Đi ăn trả kèo cua hoàng đế, kỷ niệm trở lại Lục Ngạn cùng đoàn Sao Nhập Ngũ.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:15:55,2d,hd,rectangular,1060079,18367,100.0,2023-12-25,16:50:11
7X34zS1IH8A,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Goose Goose Duck #62) Kền Kền MixiMoi và pha bú xác lập kỷ lục thể giới.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'mixi', 'cách chơi goose goose duck', 'hướng dẫn chơi goose goose duck', 'goose goose duck mixi', 'goose goose duck độ mixi', 'độ mixi goose goose duck', 'do mixi', 'goose goose duck', 'goose goose duck game', 'goose goose duck steam', 'goose goose duck gameplay', 'goose goose duck game steam', 'goose goose duck gameplay hd']",01:42:27,2d,hd,rectangular,2338643,23873,495.0,2023-12-22,12:26:03
x8SRxIt918g,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(GTA V The Moi Race #4) Chặng đua cuối bất ổn tìm ra QUÁN QUÂN Moirace và giải thưởng siêu bùng nổ.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'gta 5 đua xe', 'gta 5 nd gaming dua xe', 'đua xe trên cao tốc', 'mixi đua xe', 'độ mixi đua xe', 'đua xe đường phố', 'gta 5 roleplay đua xe', 'đua xe', 'map đua xe khó nhất trong gta 5', 'đua xe gta 5', 'đua xe giành địa bàn', 'nd gaming dua xe', 'mixi đua xe gta', 'gạ đua xe', 'đua xe độ', 'đua xe gta', 'game đua xe', 'gta5 đua xe', 'gta v đua xe', 'đua xe gta v']",00:54:08,2d,hd,rectangular,564373,8507,123.0,2023-12-22,05:00:26
K32zNIY7-tQ,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Only Up: With Friends) Tổ chức hội thi leo trèo quyên góp từ thiện cùng Refund Gaming.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",02:17:03,2d,hd,rectangular,810199,14891,102.0,2023-12-21,17:50:27
WagYdH2YuAk,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Reaction Vlog MỘT NGÀY CỦA DEV BƯỚC SANG TUỔI 24 và hỏi thăm sức khỏe em Nhism bị COVID.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:10:01,2d,hd,rectangular,830084,14188,106.0,2023-12-20,16:39:55
6kaO2DZZA7A,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(SCUM 2023 #4) Tập hợp tổ đội lêu hêu đi loot Boongke siêu giàu và bú ngay khẩu Barrett siêu chiến.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'scum 2023', 'scum gameplay 2023', 'scum update 2023', 'scum guide 2023', 'scum tutorial 2023', 'scum tips 2023', 'scum review 2023', 'dayz 2023', 'games 2023', 'scum how to get started in 2023', 'scum 0.85 2023', 'new games 2023', 'trailers 2023', 'scum game 2023', 'scum 2023 gameplay', 'survival games 2023', 'scum starter guide 2023']",01:32:16,2d,hd,rectangular,503963,7155,127.0,2023-12-20,13:00:05
DS4EZT7QsdQ,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Only Up 2) Anh Độ Mixi đi Z1000 lần đầu tiên phá đảo Only Up 2 và pha lên đỉnh tạo kỷ lục.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'only up 2', 'only up 2 rage', 'only up 2 record', 'only up 2 speedrun', 'only up 2 gameplay', 'only up 2 platformer', 'only up chapter 2', 'only']",01:09:27,2d,hd,rectangular,488709,7447,122.0,2023-12-20,11:54:47
wxDnXNM3mHw,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Restream) Hành trình đi bấm biển chiếc xe máy đầu tiên của Độ Tày, tổ chức ao làng cờ caro.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",02:25:47,2d,hd,rectangular,775265,14047,60.0,2023-12-19,17:56:14
-4VhBte5mj0,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Restream) Reaction Nhạc Giáng Sinh 2023 cùng FC Online ""NOEL (KHÔNG) CÔ ĐƠN"".","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:12:11,2d,hd,rectangular,506695,10952,54.0,2023-12-18,16:41:14
5q_DCg5C4JY,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Gas Station Simulator #1) Trạm Xăng Doly mở cửa phục vụ khách yêu.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'gas station simulator', 'gas station simulator gameplay', 'gas station simulator walkthrough', 'gas station sim', 'gas station', 'gas station simulator game', 'simulator', 'gas station game', 'simulator games', 'gas station simulator steam', 'gas station simulator tutorial', 'gas station simulator playthrough', 'gas station simulator #1']",02:49:57,2d,hd,rectangular,1260745,14992,262.0,2023-12-18,11:00:08
TbU-MtHdXAE,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Business Tour) Kèo cờ tỷ phú ăn Cua Hoàng Đế siêu sang chảnh và pha lỗi game gây tranh cãi.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN']",01:04:54,2d,hd,rectangular,1186867,13625,199.0,2023-12-16,12:00:31
rR9LRsZssUM,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Bú vòng sự kiện GK ngon chưa từng có của FC Online.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:36:46,2d,hd,rectangular,745989,13344,43.0,2023-12-15,17:07:12
EGinWRzurM0,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Goose Goose Duck #61) Vịt Cướp Danh Tính Mixi Moi số 1 Yên Lãng và pha giết 7 xứng đáng tạc tượng.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN']",01:27:08,2d,hd,rectangular,2418042,24062,369.0,2023-12-15,12:00:19
Kz858sKPekg,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Restream) Đọc tâm thư từ một Fan lâu năm, Kế hoạch mở show hẹn hò MixiDating mùa 3.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:30:34,2d,hd,rectangular,638766,13750,83.0,2023-12-14,16:59:40
O0oIN8GvimY,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,Ca dao tục tĩu  💀#shorts #mixigaming,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN']",00:01:00,2d,hd,rectangular,716658,27292,73.0,2023-12-13,09:28:34
_qmOSQR39B8,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(GTA V The Moi Race #3) Rượt đuổi điểm số sát sao trên bảng xếp hạng và pha cướp xe trắng trợn.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'gta 5 đua xe', 'gta 5 nd gaming dua xe', 'đua xe trên cao tốc', 'mixi đua xe', 'độ mixi đua xe', 'đua xe đường phố', 'gta 5 roleplay đua xe', 'đua xe', 'map đua xe khó nhất trong gta 5', 'đua xe gta 5', 'đua xe giành địa bàn', 'nd gaming dua xe', 'mixi đua xe gta', 'gạ đua xe', 'đua xe độ', 'đua xe gta', 'game đua xe', 'gta5 đua xe', 'gta v đua xe', 'đua xe gta v']",00:53:14,2d,hd,rectangular,659757,10290,224.0,2023-12-13,07:18:52
bk7u2A0ZZxg,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Restream) Tuổi thơ ""Báo Đời"" của Độ Tày và chuyện mua Z1000 tặng sinh nhật vợ.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:06:16,2d,hd,rectangular,668008,14469,99.0,2023-12-12,16:35:10
vF833k6Z6Vc,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Theo chân Lê Khôi cùng TrầnTháiYeah thăm điểm trường tại Mù Căng Chải.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:59:07,2d,hd,rectangular,1250177,24450,184.0,2023-12-11,17:31:13
bth4E6cyZcQ,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(LEGO Fortnite #2) Đi đánh boss Cá Sấu Cao Lãnh, nâng cấp làng MixiMoi và cái kết mất hết.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'fortnite', 'lego fortnite', 'fortnite lego', 'fortnite battle royale', 'fortnite update', 'lego fortnite gameplay', 'fortnite chapter 5', 'fortnite new update', 'lego fortnite tips', 'fortnite gameplay', 'fortnite event', 'new fortnite season', 'fortnite highlights', 'new fortnite', 'fortnite new', 'fortnite tips', 'lego fortnite mode', 'new fortnite update']",03:14:17,2d,hd,rectangular,658349,8313,190.0,2023-12-11,12:11:56
5iO83AVWqw4,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(LEGO Fortnite #1) Xây dựng làng MixiMoi phiên bản LEGO siêu bánh cuốn.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'fortnite', 'lego fortnite', 'fortnite lego', 'fortnite battle royale', 'fortnite update', 'lego fortnite gameplay', 'fortnite chapter 5', 'fortnite new update', 'lego fortnite tips', 'fortnite gameplay', 'fortnite event', 'new fortnite season', 'fortnite highlights', 'new fortnite', 'fortnite new', 'fortnite tips', 'lego fortnite mode', 'new fortnite update']",02:22:42,2d,hd,rectangular,1016377,14662,292.0,2023-12-10,10:12:04
Oe10ckd6h5Q,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) cuối tuần liu tiu diu và bộ ảnh không hề công nghiệp.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:24:41,2d,hd,rectangular,598804,11939,44.0,2023-12-09,16:53:56
uSKtZ6qpixc,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(CS2) Đại chiến Refund trở lại bản đồ Italy tuổi thơ cùng chế độ 7vs7.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'CSGO', 'CSGO VN', 'refund', 'nội chiến refund', 'refund đại chiến', 'refund nhism', 'refund gaming', 'refund rambo', 'noi chien refund', 'refund djchip', 'refund pino', 'rf đại chiến', 'đại chiến nimo rf', 'refund lol', 'refund csgo', 'refund top 1', 'refund snake', 'chiến thuật csgo', 'misthy refund', 'misthy và refund', 'mixigaming refund', 'refund gaming pubg', 'rf dai chien']",01:32:23,2d,hd,rectangular,1311012,12905,255.0,2023-12-09,11:15:22
ep-6LpEyJHs,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Ngã giá đội hình Việt Nam trong FC Online và pha cướp đêm không hồi kết.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:29:16,2d,hd,rectangular,683900,13560,50.0,2023-12-08,17:00:36
IfCI2Jw5Pfg,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(The Day Before #1) Biệt đội Shipper tham gia thế giới zombie siêu thật và cái kết chạm trán hacker.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'the day before', 'the day before gameplay', 'the day before game', 'day before', 'the day before review', 'the day before trailer', 'the day before pc', 'the day before ps5', 'the day before scam', 'day before game', 'the day before impressions', 'the day before new gameplay', 'day before gameplay', 'the day before steam', 'the day before livestream']",02:10:31,2d,hd,rectangular,656343,10034,298.0,2023-12-08,11:20:59
DE-xKsTu6HM,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Chiến thần Livestream Độ Mixi và tiệm tạp hóa MixiShop bất ổn.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:24:46,2d,hd,rectangular,536143,11666,58.0,2023-12-07,16:53:08
MNQS_8Yb8YA,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(The Exit 8) Tìm đường ra khỏi đường hầm vòng lặp vô tận và cái kết phá đảo 3 lần cho cẩn thận.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'the exit 8', 'exit 8', 'the exit 8 game', 'the exit 8 all anomalies', 'the exit 8 gameplay', 'the exit 8 ending', 'the exit 8 walkthrough', 'the exit 8 full game', 'the exit 8 playthrough', 'the exit 8 steam', 'the exit 8 full gameplay', 'exit 8 game', 'exit 8 anomalies', 'the exit 8 guide', 'the exit 8 escape', 'the exit 8 lp', 'the exit 8 win']",00:41:31,2d,hd,rectangular,579584,9695,163.0,2023-12-07,12:07:43
AHf07kihbRQ,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Bệnh thoát vị đĩa đệm và đam mê Xe phân khối lớn Z1000 không hồi kết.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'sao nhập ngũ 2024: xemesis', 'xemesis sao nhập ngũ', 'xemesis nhập ngũ', 'xemesis sao nhập ngũ 2024', 'xemesis', 'sao nhập ngũ xemesis', 'xemesis sao nhap ngu', 'xemesis gaming', 'xemesis mixigaming']",01:29:17,2d,hd,rectangular,553235,11462,40.0,2023-12-06,17:00:48
q5LcWUuUzCQ,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Paper Bride 5 #End) Thoát khỏi mộng cảnh và kết thúc vở kịch cùng Đào Mộng Yên.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'paper bride 5', 'paper bride 5 chapter 3', 'paper bride 5 chapter 1', 'paper bride 5 chapter 2', 'paper bride 5 chapter 4', 'paper bride 5 chapter 2 walkthrough', 'paper bride 5 chapter 3 walkthrough', 'paper bride 5 chapter 5', 'paper bride 5 walkthrough', 'paper bride chapter 5', 'paper bride', 'paper bride 5 two lifetimes', 'paper bride 5 pc']",03:43:28,2d,hd,rectangular,793801,9017,284.0,2023-12-06,11:00:52
m_AiLVYVilA,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(GTA V The Moi Race #2) Nỗ lực giữ vững Top 1 đoàn đua và pha rượt đuổi điểm số nghẹt thở.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', 'mixi', 'độ tày', 'độ mixi', 'do mixi', 'mixi city', 'gta độ mixi', 'độ mixi gta 5', 'độ mixi đua xe', 'mixi city gta', 'độ mixi gta5', 'mixi city gta 5', 'gta v mixi city', 'mixi city fivem', 'sever mixi city', 'dộ mixi', 'nhism mixi city', 'mixi gaming', 'độ mixi gta', 'mixi moi', 'domixi', 'live nimotv độ mixi', 'giám đốc mixi moi', 'độ mixi gta v']",00:53:42,2d,hd,rectangular,725075,10651,213.0,2023-12-06,03:00:29
